TSX,Brand Leaders Income Fund, HBL ," 33,780,061 "," 2,862,717 ",Structured Products,IPO,20110719,ON,Canada,,,,,,,,,,,,,,,C,Harvest Portfolios,Other SPI,Fund of Equities,FI Trust,,," 1,860,377 "," 11,520,211 "," 2,059 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Brand Leaders Plus Income Fund, HBF ," 41,386,951 "," 4,655,450 ",Structured Products,IPO,20140724,ON,Canada,,,,,,,,,,,,,,,C,Harvest Portfolios,Other SPI,Fund of Equities,FI Trust,,," 341,154 "," 3,245,065 ", 625 ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Bri-Chem Corp., BRY ," 31,733,772 "," 24,040,736 ",Diversified Industries,TSXV Grad,20110704,AB,Canada,,,1,,,,,Industrial Products and Services,,,Energy Services,,,,C,,,,,,," 6,462,982 "," 10,422,410 "," 3,830 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Brick Brewing Co. Limited, BRB ," 42,226,713 "," 34,898,110 ",Diversified Industries,,19861211,ON,Canada,,,,,,,,Consumer Products and Services,,,,,,,C,,,,,,," 4,622,495 "," 5,838,013 "," 1,891 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Brompton Lifeco Split Corp., LCS ," 96,635,009 "," 11,256,262 ",Structured Products,IPO,20070417,ON,Canada,,,,,,,,,,,,,,,C,Brompton,Other SPI,Split Shares,Split Share Corp.,,," 4,738,415 "," 42,460,147 "," 4,337 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Brompton Split Banc Corp., SBC ," 184,272,810 "," 14,521,104 ",Structured Products,IPO,20051115,ON,Canada,,,,,,,,,,,,,,,C,Brompton,Other SPI,Split Shares,Split Share Corp.,,," 2,529,851 "," 32,891,635 "," 4,892 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Brookfield Asset Management Inc., BAM ," 38,409,375,790 "," 788,205,379 ",Financial Services,,19790820,ON,Canada,TSX-NYSE,,,,60,,,,,,,,,,C,,,,,,," 151,331,344 "," 6,398,740,296 "," 767,421 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Brookfield Canada Office Properties, BOX ," 708,839,840 "," 26,204,800 ",Real Estate,Other,20100505,ON,Canada,TSX-NYSE,,,,,,,,Industrial/Office/Retail/Residential,,,,,,C,,Income Trust,,REIT,,," 2,839,535 "," 76,294,037 "," 15,191 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Brookfield Global Infrastructure Securities Income Fund, BGI ," 349,160,000 "," 34,400,000 ",Structured Products,IPO,20130718,ON,Canada,,,,,,,,,,,,,,,C,Brookfield,Other SPI,Fund of Equities,FI Trust,,," 14,151,109 "," 144,704,747 "," 24,946 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Brookfield High Yield Strategic Income Fund, BHY ," 124,855,500 "," 12,925,000 ",Structured Products,IPO,20120619,ON,Canada,,,,,,,,,,,,,,,C,Brookfield,Other SPI,Fund of Debt,FI Trust,,," 3,790,975 "," 36,612,673 "," 3,758 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Brookfield Infrastructure Partners L.P., BIP ," 6,879,759,552 "," 150,311,548 ",Diversified Industries,Other,20090910,Bermuda,Other,TSX-NYSE,,,,,,,Industrial Products and Services,,,,,,,F,,,,,,," 21,283,736 "," 914,809,817 "," 120,864 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Brookfield Office Properties Inc., BPO ," 2,087,953,092 "," 85,869,727 ",Real Estate,,19850627,USA,USA,TSX-NYSE,,,,,,,,Industrial/Office/Retail/Residential,,,New York,NY,,C,,,,,,," 79,868,247 "," 1,737,504,833 "," 191,525 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Brookfield Property Partners L.P., BPY ," 6,286,168,386 "," 244,217,886 ",Real Estate,Other,20130415,Bermuda,Other,TSX-NYSE,,,,1,,,,Industrial/Office/Retail/Residential,,,,,,F,,,,,,," 67,194,257 "," 1,491,750,040 "," 179,172 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Brookfield Property Split Corp., BPS ," 100,600,000 "," 4,000,000 ",Structured Products,Other,20140611,ON,Canada,,,,,,,,,,,,,,,C,Brookfield,Other SPI,Split Shares,Split Share Corp.,,," 322,219 "," 8,034,058 "," 1,112 ",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Brookfield Real Estate Services Inc., BRE ," 130,592,615 "," 9,483,850 ",Real Estate,,20030806,ON,Canada,,,,,,,,,Real Estate Development and Services,,,,,,C,,,,,,2011," 1,702,300 "," 23,929,513 "," 4,795 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Brookfield Renewable Energy Partners  L.P., BEP ," 5,112,581,992 "," 143,330,025 ",Clean Technology,,19991118,Quebec,Canada,TSX-NYSE,,,,1,Renewable Energy Production and Distribution,,,,,,,,,C,,Income Trust,,Power & Pipelines,,," 39,066,877 "," 1,245,769,463 "," 176,531 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Brookfield Renewable Power Preferred Equity Inc, BRF ," 785,260,000 "," 34,000,000 ",Clean Technology,IPO,20100309,ON,Canada,,,,,,Renewable Energy Production and Distribution,,,,,,,,,C,,,,,,," 7,774,262 "," 173,593,267 "," 25,202 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Brookfield Residential Properties Inc., BRP ," 3,085,554,471 "," 117,679,423 ",Real Estate,Other,20110401,AB,Canada,TSX-NYSE,,,,,,,,Industrial/Office/Retail/Residential,,,,,,C,,,,,,," 2,041,213 "," 47,104,123 "," 13,353 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Brookfield Select Opportunities Income Fund, BSO ," 161,472,000 "," 19,200,000 ",Structured Products,IPO,20140523,ON,Canada,,,,,,,,,,,,,,,C,Brookfield,Other SPI,Fund of Equities,FI Trust,,," 2,997,699 "," 27,495,404 "," 3,969 ",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Brookfield Soundvest Equity Fund, BSE ," 12,859,102 "," 2,582,149 ",Structured Products,IPO,20051014,ON,Canada,,,,,,,,,,,,,,,C,Brookfield,Other SPI,Fund of Funds,FI Trust,,," 589,301 "," 3,114,124 ", 812 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Brookfield Soundvest Split Trust, BSD ," 49,209,047 "," 8,060,450 ",Structured Products,IPO,20050315,ON,Canada,,,,,,,,,,,,,,,C,Brookfield,Other SPI,Split Shares,Split Share Corp.,,," 1,228,081 "," 7,787,605 "," 1,387 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,BRP Inc., DOO ," 964,621,595 "," 39,292,122 ",Diversified Industries,IPO,20130529,Quebec,Canada,,,,,1,,,Consumer Products and Services,,,,,,,C,,,,,,," 23,147,623 "," 643,023,500 "," 80,083 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,BTB Real Estate Investment Trust, BTB ," 211,564,563 "," 34,502,178 ",Real Estate,TSXV Grad,20120607,Quebec,Canada,,,1,1,,,,,Industrial/Office/Retail/Residential,,,,,,C,,Income Trust,,REIT,,," 12,498,575 "," 67,361,125 "," 22,814 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Buffalo Coal Corp., BUF ," 7,848,332 "," 56,059,513 ",Mining,TSXV Grad,20100927,ON,Canada,TSX-JSE,,1,1,,,,,,,,,,,C,,,,,,," 2,972,956 "," 347,056 ", 678 ,10,South Africa,,,,,,,,,,,,,,,,,,,,,,,1,,,,
TSX,Buhler Industries Inc., BUI ," 125,500,000 "," 25,000,000 ",Diversified Industries,,19880804,MB,Canada,,,,,,,,Industrial Products and Services,,,Agriculture,,,,C,,,,,,," 509,770 "," 3,216,531 "," 1,110 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Build America Investment Grade Bond Fund, BAB ," 20,830,198 "," 860,752 ",Structured Products,IPO,20100217,ON,Canada,,,,,,,,,,,,,,,C,CCL,Other SPI,Fund of Debt,FI Trust,,," 104,220 "," 2,404,388 ", 348 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Burcon NutraScience Corporation, BU ," 81,703,324 "," 33,484,969 ",Clean Technology,TSXV Grad,20090618,BC,Canada,TSX-NasdaqGM,,1,,,Low Impact Material and Products,,,,,Agriculture,,,,C,,,,,,," 12,047,755 "," 17,026,520 "," 12,785 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,CAE Inc., CAE ," 3,830,031,132 "," 265,237,613 ",Technology,,19610320,Quebec,Canada,TSX-NYSE,,,,1,,Software,,,,,,,,C,,,,,,," 136,643,892 "," 1,951,914,948 "," 482,886 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Caldwell Partners International Inc. (The), CWL ," 30,423,467 "," 21,275,152 ",Diversified Industries,,19990627,ON,Canada,,,,,,,,Industrial Products and Services,,,,,,,C,,,,,,," 2,964,952 "," 3,509,695 "," 1,173 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Caledonia Mining Corporation, CAL ," 43,257,864 "," 52,117,908 ",Mining,,19870623,ON,Canada,TSX-AIM,TSX-OTCQX,,,,,,,,,,,,,C,,,,,,," 14,118,454 "," 11,706,587 "," 6,888 ",10,"South Africa,Zambia,Zimbabwe",,,,,,,,,1,,1,1,,,1,,,,,,,,,,,,Cobalt
TSX,Calfrac Well Services Ltd., CFW ," 1,280,043,473 "," 94,818,035 ",Diversified Industries,,19600408,AB,Canada,,,,,1,,,Industrial Products and Services,,,Energy Services,,,,C,,,,,,," 64,643,410 "," 1,442,557,555 "," 366,514 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Calian Technologies Ltd., CTY ," 136,253,145 "," 7,345,183 ",Technology,,19930915,ON,Canada,,,,,,,IT Consulting & Services,,,,,,,,C,,,,,,," 1,439,148 "," 28,003,723 "," 5,404 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Callidus Capital Corporation, CBL ," 1,017,648,107 "," 48,691,297 ",Financial Services,IPO,20140423,ON,Canada,,,,0,,,,,,,,,,,C,,,,,,," 10,252,613 "," 195,260,569 "," 8,536 ",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Calloway Real Estate Investment Trust, CWT ," 3,278,459,670 "," 117,088,748 ",Real Estate,TSXV Grad,20021101,ON,Canada,,,1,1,1,,,,Industrial/Office/Retail/Residential,,,,,,C,,Income Trust,,REIT,,," 38,394,483 "," 1,010,532,904 "," 220,871 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Calmena Energy Services Inc., CEZ ," 7,538,079 "," 301,523,164 ",Diversified Industries,IPO,20060810,AB,Canada,,,,,,,,Industrial Products and Services,,,Energy Services,,,,C,,,,,,2009," 76,532,349 "," 2,055,544 "," 2,643 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Calvalley Petroleum Inc., CVI ," 95,682,508 "," 77,790,657 ",Oil & Gas,TSXV Grad,20051104,AB,Canada,,,1,,,,,,,,,,,,C,,,,,,," 8,345,029 "," 12,628,538 "," 6,861 ",10,,,,,,Yemen,,,1,,,,,,,,,,,,,,,,,,,
TSX,Cameco Corporation, CCO ," 7,745,640,086 "," 395,791,522 ",Mining,,19910704,SK,Canada,TSX-NYSE,,,,60,,,,,,,,,,C,,,,,,," 237,392,948 "," 5,420,674,694 "," 1,145,845 ",10,,Australia,SK,,,Kazakhstan,,"NE,WY",,,,,,,,,,,,,,,1,,,,,
TSX,Can-60 Income Corp., CSY ," 95,805,469 "," 12,361,996 ",Structured Products,IPO,20101018,ON,Canada,,,,,,,,,,,,,,,C,First Asset,Other SPI,Fund of Equities,FI Trust,,," 3,683,656 "," 30,154,019 "," 4,692 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canaccord Genuity Group Inc., CF ," 1,156,533,417 "," 110,703,377 ",Financial Services,IPO,20040629,BC,Canada,TSX-LSE,,,,1,,,,,,,,,,C,,,,,,," 84,402,947 "," 908,800,705 "," 259,843 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canacol Energy Ltd., CNE ," 440,604,047 "," 108,069,488 ",Oil & Gas,TSXV Grad,20110503,AB,Canada,TSX-BVC,TSX-OTCQX,1,,,,,,,,,,,,C,,,,,,," 141,021,830 "," 915,717,622 "," 321,170 ",10,,,,,"Colombia, Ecuador",,,,1,,,,,,,,,,,,,,,,,,,
TSX,Canadian 50 Advantaged Preferred Share Fund, CPF ," 79,938,278 "," 3,858,025 ",Structured Products,IPO,20120518,ON,Canada,,,,,,,,,,,,,,,C,CCL,Other SPI,Fund of Equities,FI Trust,,," 814,245 "," 17,206,307 "," 1,461 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canadian Advantaged Convertibles Fund, ADC ," 46,268,740 "," 5,392,627 ",Structured Products,IPO,20101221,ON,Canada,,,,,,,,,,,,,,,C,First Asset,Other SPI,Fund of Debt,FI Trust,,," 1,493,810 "," 13,151,468 "," 1,956 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canadian Apartment Properties Real Estate Investment Trust, CAR ," 2,795,438,750 "," 111,817,550 ",Real Estate,,19970521,ON,Canada,,,,,1,,,,Industrial/Office/Retail/Residential,,,,,,C,,Income Trust,,REIT,,," 47,564,043 "," 1,055,843,895 "," 214,157 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canadian Banc Capital Securities Trust, CSB ," 42,478,459 "," 1,654,790 ",Structured Products,IPO,20090608,ON,Canada,,,,,,,,,,,,,,,C,CCL,Other SPI,Fund of Funds,FI Trust,,," 242,026 "," 6,352,355 ", 398 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canadian Banc Corp., BK ," 167,834,245 "," 13,847,710 ",Structured Products,IPO,20050714,ON,Canada,,,,,,,,,,,,,,,C,Quadravest,Other SPI,Fund of Equities,FI Trust,,," 5,589,009 "," 39,400,226 "," 7,322 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canadian Convertibles Plus Fund, CCI ," 61,770,195 "," 8,615,090 ",Structured Products,IPO,20110308,ON,Canada,,,,,,,,,,,,,,,C,Propel Capital,Other SPI,Fund of Equities,FI Trust,,," 2,574,526 "," 18,915,315 "," 3,223 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canadian Energy Services & Technology Corp, CEU ," 1,860,362,534 "," 213,834,774 ",Diversified Industries,IPO,20060301,AB,Canada,TSX-OTCQX,,,,1,,,Industrial Products and Services,,,Energy Services,,,,C,,,,,,2010," 70,522,664 "," 1,205,707,707 "," 314,572 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canadian General Investments Limited, CGI ," 571,148,654 "," 26,861,141 ",Financial Services,,19620807,ON,Canada,TSX-LSE,,,,,,,,,,,,,,C,Morgan Meighen & Associates,,,,,," 2,278,556 "," 47,819,648 "," 5,785 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canadian High Income Equity Fund, CIQ ," 60,308,381 "," 5,190,050 ",Structured Products,IPO,20100217,ON,Canada,,,,,,,,,,,,,,,C,Brompton,Other SPI,Fund of Funds,FI Trust,,," 927,651 "," 11,191,180 "," 1,726 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canadian High Yield Focus Fund, CAH ," 16,275,473 "," 1,541,238 ",Structured Products,IPO,20110615,ON,Canada,,,,,,,,,,,,,,,C,Propel Capital,Other SPI,Fund of Debt,FI Trust,,," 382,029 "," 4,157,268 ", 679 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canadian Imperial Bank Of Commerce, CM ," 42,145,511,636 "," 448,265,359 ",Financial Services,,19610602,ON,Canada,TSX-NYSE,,,,60,,,,,,,,,,C,,,,,,," 210,197,538 "," 19,212,183,563 "," 1,195,418 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canadian Life Companies Split Corp., LFE ," 232,973,398 "," 32,583,692 ",Structured Products,IPO,20050415,ON,Canada,,,,,,,,,,,,,,,C,Quadravest,Other SPI,Split Shares,Split Share Corp.,,," 17,074,539 "," 93,911,983 "," 18,999 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canadian National Railway Company, CNR ," 64,734,733,985 "," 814,683,287 ",Diversified Industries,,19951117,Quebec,Canada,TSX-NYSE,,,,60,,,Industrial Products and Services,,,,,,,C,,,,,,," 234,995,998 "," 16,147,376,644 "," 1,498,432 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canadian Natural Resources Limited, CNQ ," 42,945,468,773 "," 1,091,926,488 ",Oil & Gas,,19760514,AB,Canada,TSX-NYSE,,,,60,,,,,,,,,,C,,,,,,," 548,671,520 "," 23,136,667,513 "," 2,388,380 ",10,Offshore West Africa,,"AB,BC,SK",,,,UK,,1,,,,,,,,,,,,,,,,,,,
TSX,Canadian Oil Sands Limited, COS ," 8,558,217,863 "," 484,610,298 ",Oil & Gas,,19951129,AB,Canada,TSX-OTCQX,,,,60,,,,,,,,,,C,,,,,,2011," 312,787,970 "," 6,745,641,981 "," 1,202,802 ",10,,,AB,,,,,,1,,,,,,,,,,,,,,,,,,,
TSX,Canadian Pacific Railway Limited, CP ," 40,089,090,835 "," 171,006,658 ",Diversified Industries,Other,20011003,AB,Canada,TSX-NYSE,,,,60,,,Industrial Products and Services,,,,,,,C,,,,,,," 67,892,942 "," 13,182,627,779 "," 532,150 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canadian Real Estate Investment Trust, REF ," 3,435,164,247 "," 69,411,280 ",Real Estate,,19930913,ON,Canada,,,,,1,,,,Diversified,,,,,,C,,Income Trust,,REIT,,," 15,307,369 "," 702,552,008 "," 105,995 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canadian Resources Income Trust, RTU ," 24,594,972 "," 1,829,983 ",Structured Products,,19961205,ON,Canada,,,,,,,,,,,,,,,C,Scotia,Other SPI,Fund of Funds,FI Trust,,," 274,707 "," 3,909,956 ", 603 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canadian Tire Corporation Limited, CTC ," 9,886,310,299 "," 78,109,973 ",Diversified Industries,,19450102,ON,Canada,,,,,60,,,Consumer Products and Services,,,,,,,C,,,,,,," 39,541,434 "," 4,239,364,203 "," 284,082 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canadian Utilities & Telecom Income Fund, UTE ," 44,875,025 "," 3,590,002 ",Structured Products,IPO,20101217,ON,Canada,,,,,,,,,,,,,,,C,Strathbridge,Other SPI,Fund of Equities,FI Trust,,," 698,302 "," 8,468,188 "," 1,463 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canadian Utilities Limited, CU ," 11,243,466,824 "," 304,327,579 ",Utilities & Pipelines,,19460312,AB,Canada,,,,,1,,,,,,,,,,C,,,,,,," 58,845,558 "," 2,196,815,480 "," 324,617 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canadian Western Bank, CWB ," 3,137,465,877 "," 84,367,308 ",Financial Services,,19840514,AB,Canada,,,,,1,,,,,,,,,,C,,,,,,," 39,947,711 "," 1,488,553,724 "," 236,086 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canadian World Fund Limited, CWF ," 29,838,878 "," 7,190,091 ",Financial Services,,19940405,ON,Canada,,,,,,,,,,,,,,,C,Morgan Meighen & Associates,,,,,," 269,587 "," 1,128,328 ", 516 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canadian Zinc Corporation, CZN ," 45,790,019 "," 218,047,709 ",Mining,,19931207,BC,Canada,,,,,,,,,,,,,,,C,,,,,,," 58,188,139 "," 19,794,420 "," 11,403 ",10,,,NWT,,,,,,,,1,,,,,,,1,1,,,,,,,,,
TSX,Canam Group Inc., CAM ," 483,373,832 "," 42,768,762 ",Diversified Industries,,19860605,Quebec,Canada,,,,,,,,Industrial Products and Services,,,,,,,C,,,,,,," 27,460,680 "," 387,539,137 "," 99,344 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canarc Resource Corp., CCM ," 6,297,452 "," 157,436,305 ",Mining,,19941103,BC,Canada,,,,,,,,,,,,,,,C,,,,,,," 12,269,838 "," 1,103,179 "," 1,212 ",10,,,"BC,YT",,,,,,,1,,,,,,,,,,,,,,,,,,
TSX,CanBanc 8 Income Corp., CBF ," 24,128,093 "," 2,232,016 ",Structured Products,IPO,20121219,ON,Canada,,,,,,,,,,,,,,,C,First Asset,Other SPI,Fund of Equities,FI Trust,,," 1,260,874 "," 13,092,909 "," 1,471 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,CanBanc Income Corp, CIC ," 181,017,687 "," 15,962,759 ",Structured Products,IPO,20100818,ON,Canada,,,,,,,,,,,,,,,C,First Asset,Other SPI,Fund of Equities,FI Trust,,," 3,264,652 "," 35,285,092 "," 4,607 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Candax Energy Inc., CAX ," 16,018,943 "," 1,067,929,509 ",Oil & Gas,IPO,20050829,ON,Canada,,,,,,,,,,,,,,,C,,,,,,," 8,924,537 "," 137,171 ", 579 ,10,"Madagascar,Tunisia",,,,,,,,1,,,,,,,,,,,,,,,,,,,
TSX,Candente Copper Corp, DNT ," 16,489,273 "," 143,384,980 ",Mining,TSXV Grad,20041118,BC,Canada,TSX-Lima (BVL),,1,,,,,,,,,,,,C,,,,,,," 12,502,941 "," 2,502,665 "," 2,808 ",10,,,,,Peru,,,,,,,1,,,,,,,,,,,,,,,,
TSX,Candente Gold Corp., CDG ," 1,928,507 "," 77,140,260 ",Mining,Other,20100104,BC,Canada,TSX-Lima (BVL),,,,,,,,,,,,,,C,,,,,,," 10,835,082 "," 464,910 ", 854 ,10,,,,,"Mexico,Peru",,,,,1,1,,,,,,,,,,,,,,,,,
TSX,CanElson Drilling Inc, CDI ," 510,668,216 "," 92,680,257 ",Diversified Industries,TSXV Grad,20110913,AB,Canada,,,1,1,,,,Industrial Products and Services,,,Energy Services,,,,C,,,,,,," 64,916,155 "," 467,089,623 "," 136,501 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canexus Corporation, CUS ," 1,001,081,624 "," 186,321,230 ",Diversified Industries,IPO,20050817,AB,Canada,,,,,1,,,Industrial Products and Services,,,,,,,C,,,,,,2011," 158,104,066 "," 883,517,818 "," 392,759 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Can-Financials Income Corp., FIC ," 32,337,183 "," 3,597,017 ",Structured Products,IPO,20110218,ON,Canada,,,,,,,,,,,,,,,C,First Asset,Other SPI,Fund of Equities,FI Trust,,," 1,366,056 "," 12,322,527 "," 1,306 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canfor Corporation, CFP ," 3,552,291,509 "," 135,376,963 ",Forest Products & Paper,,19841003,BC,Canada,,,,,1,,,,,,,,,,C,,,,,,," 75,352,326 "," 1,924,883,081 "," 410,951 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canfor Pulp Products Inc., CFX ," 892,455,770 "," 70,829,823 ",Forest Products & Paper,Other,20060706,BC,Canada,,,,,,,,,,,,,,,C,,,,,,2011," 10,608,509 "," 126,957,821 "," 35,577 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canickel Mining Limited, CML ," 8,254,481 "," 37,520,369 ",Mining,TSXV Grad,20081203,BC,Canada,,,1,,,,,,,,,,,,C,,,,,,," 1,650,454 "," 695,377 ", 933 ,10,,,"MB,ON",,,,,,,,,,1,,,,,,,,,,,,,,,
TSX,Canlan Ice Sports Corp., ICE ," 42,144,917 "," 13,336,999 ",Real Estate,,19900301,BC,Canada,,,,,,,,,Real Estate Operating Companies,,,,,,C,,,,,,," 1,741,454 "," 5,286,742 ", 389 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canoe EIT Income Fund, EIT ," 1,140,063,632 "," 91,792,563 ",Structured Products,,19970806,AB,Canada,,,,,,,,,,,,,,,C,Canoe Financial,Other SPI,Fund of Equities,FI Trust,,," 71,806,212 "," 341,872,230 "," 78,845 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canso Credit Income Fund, PBY ," 227,225,660 "," 19,554,704 ",Structured Products,IPO,20100716,ON,Canada,,,,,,,,,,,,,,,C,Lysander,Other SPI,Fund of Debt,FI Trust,,," 2,540,888 "," 29,636,774 "," 3,702 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canso Select Opportunities Fund, SCW ," 90,477,594 "," 8,463,760 ",Structured Products,IPO,20131022,ON,Canada,,,,,,,,,,,,,,,C,Lysander,Other SPI,Fund of Debt,FI Trust,,," 1,751,401 "," 18,357,698 "," 2,315 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,CanWel Building Materials Group Ltd., CWX ," 221,642,644 "," 29,152,160 ",Diversified Industries,IPO,20040512,BC,Canada,,,,,,,,Industrial Products and Services,,,,,,,C,,,,,,2010_2005," 7,379,004 "," 40,063,597 "," 11,314 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Canyon Services Group Inc., FRC ," 746,989,673 "," 68,594,093 ",Diversified Industries,IPO,20060501,AB,Canada,,,,,1,,,Industrial Products and Services,,,Energy Services,,,,C,,,,,,," 85,753,368 "," 1,247,365,303 "," 369,793 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Capital Power Corporation, CPX ," 2,540,682,906 "," 102,037,252 ",Utilities & Pipelines,IPO,20090708,AB,Canada,,,,,1,,,,,,,,,,C,,,,,,," 54,595,631 "," 1,361,924,558 "," 312,420 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Capstone Infrastructure Corporation, CSE ," 498,121,133 "," 96,874,130 ",Clean Technology,IPO,20040429,ON,Canada,,,,,,Renewable Energy Production and Distribution,,,,,,,,,C,,,,,,2011," 44,958,861 "," 198,760,350 "," 120,247 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Capstone Mining Corp., CS ," 805,901,979 "," 381,944,066 ",Mining,TSXV Grad,20040728,BC,Canada,,,1,,1,,,,,,,,,,C,,,,,,," 304,423,420 "," 838,426,429 "," 352,835 ",10,,Australia,"BC,YT",,"Chile,Mexico",,,,,1,1,1,,,,,1,1,1,,,,,,,,,
TSX,Capstone Power Corp., CPW ," 28,525,120 "," 274,280 ",Clean Technology,Other (S),20110203,ON,Canada,,,,,,Renewable Energy Production and Distribution,,,,,,,,,C,,,,,,," 2,746 "," 2,812,970 ", 204 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSX,Cardero Resource Corp., CDU ," 6,455,179 "," 117,366,887 ",Mining,TSXV Grad,20060705,BC,Canada,TSX-NYSE MKT,,1,,,,,,,,,,,,C,,,,,,," 21,885,655 "," 2,931,496 "," 3,649 ",10,Ghana,,BC,,,,,MN,,,,,,,,,1,,,,,,,1,,,,Titanium
TSX,Cardinal Energy Ltd., CJ ," 943,290,832 "," 56,654,104 ",Oil & Gas,IPO,20131217,AB,Canada,,,,,,,,,,,,,,,C,,,,,,," 50,586,639 "," 840,193,424 "," 92,914 ",10,,,AB,,,,,,1,,,,,,,,,,,,,,,,,,,
